member_name,strategy_type,priority,query,url
木崎　剛,direct_search,high,"""木崎　剛"" 武蔵野市 議員",https://x.com/search?q=%22%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
木崎　剛,direct_search,high,木崎剛 プロフィール 市議,https://x.com/search?q=%E6%9C%A8%E5%B4%8E%E5%89%9B%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
木崎　剛,party_search,medium,自由民主・市民クラブ 武蔵野市 木崎,https://x.com/search?q=%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E6%9C%A8%E5%B4%8E&f=user
木崎　剛,party_search,medium,"""自由民主・市民クラブ"" メンバー 木崎　剛",https://x.com/search?q=%22%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E3%83%BB%E5%B8%82%E6%B0%91%E3%82%AF%E3%83%A9%E3%83%96%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B&f=user
木崎　剛,election_search,low,木崎　剛 当選 武蔵野市,https://x.com/search?q=%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
木崎　剛,election_search,low,#武蔵野市選挙 木崎　剛,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B&f=user
木崎　剛,election_search,low,木崎　剛 選挙ポスター,https://x.com/search?q=%E6%9C%A8%E5%B4%8E%E3%80%80%E5%89%9B%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
本間　まさよ,direct_search,high,"""本間　まさよ"" 市議 -RT",https://x.com/search?q=%22%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
本間　まさよ,direct_search,high,"""本間　まさよ"" 武蔵野市 議員",https://x.com/search?q=%22%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
本間　まさよ,direct_search,high,本間まさよ プロフィール 市議,https://x.com/search?q=%E6%9C%AC%E9%96%93%E3%81%BE%E3%81%95%E3%82%88%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
