member_name,strategy_type,priority,query,url
浅見　みどり,direct_search,high,"""浅見　みどり"" 東村山市 議員",https://x.com/search?q=%22%E6%B5%85%E8%A6%8B%E3%80%80%E3%81%BF%E3%81%A9%E3%82%8A%22%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
浅見　みどり,direct_search,high,浅見みどり プロフィール 市議,https://x.com/search?q=%E6%B5%85%E8%A6%8B%E3%81%BF%E3%81%A9%E3%82%8A%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
浅見　みどり,party_search,medium,日本共産党 東村山市 浅見,https://x.com/search?q=%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E6%B5%85%E8%A6%8B&f=user
浅見　みどり,party_search,medium,"""日本共産党"" メンバー 浅見　みどり",https://x.com/search?q=%22%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E6%B5%85%E8%A6%8B%E3%80%80%E3%81%BF%E3%81%A9%E3%82%8A&f=user
浅見　みどり,election_search,low,浅見　みどり 当選 東村山市,https://x.com/search?q=%E6%B5%85%E8%A6%8B%E3%80%80%E3%81%BF%E3%81%A9%E3%82%8A%20%E5%BD%93%E9%81%B8%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82&f=user
浅見　みどり,election_search,low,#東村山市選挙 浅見　みどり,https://x.com/search?q=%23%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%B5%85%E8%A6%8B%E3%80%80%E3%81%BF%E3%81%A9%E3%82%8A&f=user
浅見　みどり,election_search,low,浅見　みどり 選挙ポスター,https://x.com/search?q=%E6%B5%85%E8%A6%8B%E3%80%80%E3%81%BF%E3%81%A9%E3%82%8A%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
熊木　敏己,direct_search,high,"""熊木　敏己"" 市議 -RT",https://x.com/search?q=%22%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
熊木　敏己,direct_search,high,"""熊木　敏己"" 東村山市 議員",https://x.com/search?q=%22%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1%22%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
熊木　敏己,direct_search,high,熊木敏己 プロフィール 市議,https://x.com/search?q=%E7%86%8A%E6%9C%A8%E6%95%8F%E5%B7%B1%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
熊木　敏己,party_search,medium,自由民主党 東村山市 熊木,https://x.com/search?q=%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E5%85%9A%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E7%86%8A%E6%9C%A8&f=user
熊木　敏己,party_search,medium,"""自由民主党"" メンバー 熊木　敏己",https://x.com/search?q=%22%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E5%85%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1&f=user
熊木　敏己,election_search,low,熊木　敏己 当選 東村山市,https://x.com/search?q=%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1%20%E5%BD%93%E9%81%B8%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82&f=user
熊木　敏己,election_search,low,#東村山市選挙 熊木　敏己,https://x.com/search?q=%23%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%E9%81%B8%E6%8C%99%20%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1&f=user
熊木　敏己,election_search,low,熊木　敏己 選挙ポスター,https://x.com/search?q=%E7%86%8A%E6%9C%A8%E3%80%80%E6%95%8F%E5%B7%B1%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
小林　美緒,direct_search,high,"""小林　美緒"" 市議 -RT",https://x.com/search?q=%22%E5%B0%8F%E6%9E%97%E3%80%80%E7%BE%8E%E7%B7%92%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
小林　美緒,direct_search,high,"""小林　美緒"" 東村山市 議員",https://x.com/search?q=%22%E5%B0%8F%E6%9E%97%E3%80%80%E7%BE%8E%E7%B7%92%22%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
小林　美緒,direct_search,high,小林美緒 プロフィール 市議,https://x.com/search?q=%E5%B0%8F%E6%9E%97%E7%BE%8E%E7%B7%92%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
小林　美緒,party_search,medium,自由民主党 東村山市 小林,https://x.com/search?q=%E8%87%AA%E7%94%B1%E6%B0%91%E4%B8%BB%E5%85%9A%20%E6%9D%B1%E6%9D%91%E5%B1%B1%E5%B8%82%20%E5%B0%8F%E6%9E%97&f=user
