member_name,strategy_type,priority,query,url
湯谷　ひろし,election_search,low,湯谷　ひろし 当選 稲城市,https://x.com/search?q=%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97%20%E5%BD%93%E9%81%B8%20%E7%A8%B2%E5%9F%8E%E5%B8%82&f=user
湯谷　ひろし,election_search,low,#稲城市選挙 湯谷　ひろし,https://x.com/search?q=%23%E7%A8%B2%E5%9F%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97&f=user
湯谷　ひろし,election_search,low,湯谷　ひろし 選挙ポスター,https://x.com/search?q=%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
つのじ　寛美,direct_search,high,"""つのじ　寛美"" 市議 -RT",https://x.com/search?q=%22%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
つのじ　寛美,direct_search,high,"""つのじ　寛美"" 稲城市 議員",https://x.com/search?q=%22%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E%22%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
つのじ　寛美,direct_search,high,つのじ寛美 プロフィール 市議,https://x.com/search?q=%E3%81%A4%E3%81%AE%E3%81%98%E5%AF%9B%E7%BE%8E%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
つのじ　寛美,party_search,medium,公明党 稲城市 つのじ,https://x.com/search?q=%E5%85%AC%E6%98%8E%E5%85%9A%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E3%81%A4%E3%81%AE%E3%81%98&f=user
つのじ　寛美,party_search,medium,"""公明党"" メンバー つのじ　寛美",https://x.com/search?q=%22%E5%85%AC%E6%98%8E%E5%85%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E&f=user
つのじ　寛美,election_search,low,つのじ　寛美 当選 稲城市,https://x.com/search?q=%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E%20%E5%BD%93%E9%81%B8%20%E7%A8%B2%E5%9F%8E%E5%B8%82&f=user
つのじ　寛美,election_search,low,#稲城市選挙 つのじ　寛美,https://x.com/search?q=%23%E7%A8%B2%E5%9F%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E&f=user
つのじ　寛美,election_search,low,つのじ　寛美 選挙ポスター,https://x.com/search?q=%E3%81%A4%E3%81%AE%E3%81%98%E3%80%80%E5%AF%9B%E7%BE%8E%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
村上　洋子,direct_search,high,"""村上　洋子"" 市議 -RT",https://x.com/search?q=%22%E6%9D%91%E4%B8%8A%E3%80%80%E6%B4%8B%E5%AD%90%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
村上　洋子,direct_search,high,"""村上　洋子"" 稲城市 議員",https://x.com/search?q=%22%E6%9D%91%E4%B8%8A%E3%80%80%E6%B4%8B%E5%AD%90%22%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
村上　洋子,direct_search,high,村上洋子 プロフィール 市議,https://x.com/search?q=%E6%9D%91%E4%B8%8A%E6%B4%8B%E5%AD%90%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
村上　洋子,election_search,low,村上　洋子 当選 稲城市,https://x.com/search?q=%E6%9D%91%E4%B8%8A%E3%80%80%E6%B4%8B%E5%AD%90%20%E5%BD%93%E9%81%B8%20%E7%A8%B2%E5%9F%8E%E5%B8%82&f=user
